,CityName,TownName,VilCode,VilName,NesatAndHaitang,縣市行政區,household,maxWind,gust,life_period,center_lowest_pa,center_stronger_wind,strom_7_R,strom_10_R,warming_times,typhoon_1_size,typhoon_2_size
1435,新北市,板橋區,6500100-088,信義里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1436,新北市,板橋區,6500100-089,浮洲里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1437,新北市,板橋區,6500100-090,華中里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1438,新北市,板橋區,6500100-091,僑中里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1439,新北市,板橋區,6500100-092,中山里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1440,新北市,板橋區,6500100-093,復興里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1441,新北市,板橋區,6500100-094,大安里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1442,新北市,板橋區,6500100-095,福安里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1443,新北市,板橋區,6500100-096,聚安里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1444,新北市,板橋區,6500100-097,龍安里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1445,新北市,板橋區,6500100-098,崑崙里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1446,新北市,板橋區,6500100-099,溪洲里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1447,新北市,板橋區,6500100-100,溪北里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1448,新北市,板橋區,6500100-101,香雅里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1449,新北市,板橋區,6500100-102,新生里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1450,新北市,板橋區,6500100-103,文德里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1451,新北市,板橋區,6500100-104,文化里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1452,新北市,板橋區,6500100-105,新海里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1453,新北市,板橋區,6500100-106,莒光里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1454,新北市,板橋區,6500100-107,富貴里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1455,新北市,板橋區,6500100-108,正泰里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1456,新北市,板橋區,6500100-109,民生里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1457,新北市,板橋區,6500100-110,後埔里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1458,新北市,板橋區,6500100-111,華福里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1459,新北市,板橋區,6500100-112,堂春里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1460,新北市,板橋區,6500100-113,成和里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1461,新北市,板橋區,6500100-114,光榮里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1462,新北市,板橋區,6500100-115,民安里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1463,新北市,板橋區,6500100-116,陽明里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1464,新北市,板橋區,6500100-117,朝陽里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1465,新北市,板橋區,6500100-118,松柏里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1466,新北市,板橋區,6500100-119,文聖里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1467,新北市,板橋區,6500100-120,居仁里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1468,新北市,板橋區,6500100-121,莊敬里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1469,新北市,板橋區,6500100-122,東安里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1470,新北市,板橋區,6500100-123,五權里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1471,新北市,板橋區,6500100-124,溪福里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1472,新北市,板橋區,6500100-125,大觀里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1473,新北市,板橋區,6500100-126,歡園里,0,新北市板橋區,1643.230159,12.9,33.76666667,7,955,40,220,80,0,5,2
1474,新北市,三重區,6500200-001,大有里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1475,新北市,三重區,6500200-002,二重里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1476,新北市,三重區,6500200-003,頂崁里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1477,新北市,三重區,6500200-004,谷王里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1478,新北市,三重區,6500200-005,中興里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1479,新北市,三重區,6500200-006,德厚里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1480,新北市,三重區,6500200-007,成功里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1481,新北市,三重區,6500200-008,福祉里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1482,新北市,三重區,6500200-009,福民里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1483,新北市,三重區,6500200-010,過田里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1484,新北市,三重區,6500200-011,錦田里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1485,新北市,三重區,6500200-012,重明里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1486,新北市,三重區,6500200-013,光田里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1487,新北市,三重區,6500200-014,光陽里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1488,新北市,三重區,6500200-015,田心里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1489,新北市,三重區,6500200-016,福田里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1490,新北市,三重區,6500200-017,田中里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1491,新北市,三重區,6500200-018,田安里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1492,新北市,三重區,6500200-019,三民里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1493,新北市,三重區,6500200-020,光明里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1494,新北市,三重區,6500200-021,光正里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1495,新北市,三重區,6500200-022,同安里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1496,新北市,三重區,6500200-023,同慶里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1497,新北市,三重區,6500200-024,菜寮里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1498,新北市,三重區,6500200-025,永春里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1499,新北市,三重區,6500200-026,中正里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1500,新北市,三重區,6500200-027,吉利里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1501,新北市,三重區,6500200-028,大同里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1502,新北市,三重區,6500200-029,中民里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1503,新北市,三重區,6500200-030,平和里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1504,新北市,三重區,6500200-031,大安里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1505,新北市,三重區,6500200-032,仁德里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1506,新北市,三重區,6500200-033,忠孝里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1507,新北市,三重區,6500200-034,仁義里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1508,新北市,三重區,6500200-035,光榮里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1509,新北市,三重區,6500200-036,光輝里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1510,新北市,三重區,6500200-037,福星里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1511,新北市,三重區,6500200-038,福利里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1512,新北市,三重區,6500200-039,清和里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1513,新北市,三重區,6500200-040,永興里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1514,新北市,三重區,6500200-041,中山里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1515,新北市,三重區,6500200-042,大園里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1516,新北市,三重區,6500200-043,國隆里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1517,新北市,三重區,6500200-044,重陽里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1518,新北市,三重區,6500200-045,民生里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1519,新北市,三重區,6500200-046,重新里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1520,新北市,三重區,6500200-047,正德里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1521,新北市,三重區,6500200-048,正義里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1522,新北市,三重區,6500200-049,正安里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1523,新北市,三重區,6500200-050,自強里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1524,新北市,三重區,6500200-051,文化里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1525,新北市,三重區,6500200-052,中央里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1526,新北市,三重區,6500200-053,雙園里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1527,新北市,三重區,6500200-054,錦通里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1528,新北市,三重區,6500200-055,錦安里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1529,新北市,三重區,6500200-056,長安里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1530,新北市,三重區,6500200-057,光華里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1531,新北市,三重區,6500200-058,長生里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1532,新北市,三重區,6500200-059,開元里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1533,新北市,三重區,6500200-060,大德里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1534,新北市,三重區,6500200-061,長元里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1535,新北市,三重區,6500200-062,長江里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1536,新北市,三重區,6500200-063,長泰里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1537,新北市,三重區,6500200-064,長福里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1538,新北市,三重區,6500200-065,介壽里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1539,新北市,三重區,6500200-066,萬壽里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1540,新北市,三重區,6500200-067,錦江里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1541,新北市,三重區,6500200-068,龍濱里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1542,新北市,三重區,6500200-069,龍門里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1543,新北市,三重區,6500200-070,秀江里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1544,新北市,三重區,6500200-071,奕壽里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1545,新北市,三重區,6500200-072,三安里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1546,新北市,三重區,6500200-073,福安里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1547,新北市,三重區,6500200-074,信安里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1548,新北市,三重區,6500200-075,安慶里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1549,新北市,三重區,6500200-076,幸福里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1550,新北市,三重區,6500200-077,六合里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1551,新北市,三重區,6500200-078,六福里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1552,新北市,三重區,6500200-079,順德里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1553,新北市,三重區,6500200-080,承德里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1554,新北市,三重區,6500200-081,瑞德里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1555,新北市,三重區,6500200-082,崇德里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1556,新北市,三重區,6500200-083,厚德里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1557,新北市,三重區,6500200-084,維德里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1558,新北市,三重區,6500200-085,尚德里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1559,新北市,三重區,6500200-086,培德里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1560,新北市,三重區,6500200-087,永德里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1561,新北市,三重區,6500200-088,永盛里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1562,新北市,三重區,6500200-089,永福里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1563,新北市,三重區,6500200-090,永清里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1564,新北市,三重區,6500200-091,永安里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1565,新北市,三重區,6500200-092,永煇里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1566,新北市,三重區,6500200-093,溪美里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1567,新北市,三重區,6500200-094,福隆里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1568,新北市,三重區,6500200-095,五常里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1569,新北市,三重區,6500200-096,五福里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1570,新北市,三重區,6500200-097,仁忠里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1571,新北市,三重區,6500200-098,慈福里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1572,新北市,三重區,6500200-099,慈生里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1573,新北市,三重區,6500200-100,慈惠里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1574,新北市,三重區,6500200-101,慈愛里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1575,新北市,三重區,6500200-102,慈化里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1576,新北市,三重區,6500200-103,慈祐里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1577,新北市,三重區,6500200-104,五華里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1578,新北市,三重區,6500200-105,富貴里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1579,新北市,三重區,6500200-106,富華里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1580,新北市,三重區,6500200-107,富福里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1581,新北市,三重區,6500200-108,碧華里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1582,新北市,三重區,6500200-109,五谷里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1583,新北市,三重區,6500200-110,博愛里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1584,新北市,三重區,6500200-111,福德里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1585,新北市,三重區,6500200-112,永吉里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1586,新北市,三重區,6500200-113,永發里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1587,新北市,三重區,6500200-114,永順里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1588,新北市,三重區,6500200-115,永豐里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1589,新北市,三重區,6500200-116,立德里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1590,新北市,三重區,6500200-117,福樂里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1591,新北市,三重區,6500200-118,仁華里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1592,新北市,三重區,6500200-119,五順里,0,新北市三重區,1262.663866,12.9,33.76666667,7,955,40,220,80,0,5,2
1593,新北市,中和區,6500300-001,中原里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1594,新北市,中和區,6500300-002,平河里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1595,新北市,中和區,6500300-003,信和里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1596,新北市,中和區,6500300-004,仁和里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1597,新北市,中和區,6500300-005,中正里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1598,新北市,中和區,6500300-006,建和里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1599,新北市,中和區,6500300-007,連和里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1600,新北市,中和區,6500300-008,連城里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1601,新北市,中和區,6500300-009,力行里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1602,新北市,中和區,6500300-010,枋寮里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1603,新北市,中和區,6500300-011,漳和里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1604,新北市,中和區,6500300-012,廟美里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1605,新北市,中和區,6500300-013,福真里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1606,新北市,中和區,6500300-014,福善里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1607,新北市,中和區,6500300-015,福美里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1608,新北市,中和區,6500300-016,福祥里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1609,新北市,中和區,6500300-017,瓦<U+78D8>里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1610,新北市,中和區,6500300-018,福和里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1611,新北市,中和區,6500300-019,佳和里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1612,新北市,中和區,6500300-020,安樂里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1613,新北市,中和區,6500300-021,安和里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1614,新北市,中和區,6500300-022,安平里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1615,新北市,中和區,6500300-023,中安里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1616,新北市,中和區,6500300-024,泰安里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1617,新北市,中和區,6500300-025,新南里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1618,新北市,中和區,6500300-026,南山里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1619,新北市,中和區,6500300-027,秀山里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1620,新北市,中和區,6500300-028,秀成里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1621,新北市,中和區,6500300-029,秀福里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1622,新北市,中和區,6500300-030,秀景里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1623,新北市,中和區,6500300-031,秀明里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1624,新北市,中和區,6500300-032,秀峰里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1625,新北市,中和區,6500300-033,秀仁里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1626,新北市,中和區,6500300-034,頂南里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1627,新北市,中和區,6500300-035,華新里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1628,新北市,中和區,6500300-036,東南里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1629,新北市,中和區,6500300-037,華南里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1630,新北市,中和區,6500300-038,忠孝里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1631,新北市,中和區,6500300-039,崇南里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1632,新北市,中和區,6500300-040,景南里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1633,新北市,中和區,6500300-041,橫路里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1634,新北市,中和區,6500300-042,內南里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1635,新北市,中和區,6500300-043,壽南里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1636,新北市,中和區,6500300-044,外南里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1637,新北市,中和區,6500300-045,復興里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1638,新北市,中和區,6500300-046,和興里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1639,新北市,中和區,6500300-047,景平里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1640,新北市,中和區,6500300-048,景新里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1641,新北市,中和區,6500300-049,景福里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1642,新北市,中和區,6500300-050,景安里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1643,新北市,中和區,6500300-051,景文里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1644,新北市,中和區,6500300-052,錦和里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1645,新北市,中和區,6500300-053,錦昌里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1646,新北市,中和區,6500300-054,灰<U+78D8>里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1647,新北市,中和區,6500300-055,積穗里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1648,新北市,中和區,6500300-056,民享里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1649,新北市,中和區,6500300-057,員山里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1650,新北市,中和區,6500300-058,嘉穗里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1651,新北市,中和區,6500300-059,文元里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1652,新北市,中和區,6500300-060,嘉新里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1653,新北市,中和區,6500300-061,民安里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
1654,新北市,中和區,6500300-062,安穗里,0,新北市中和區,1766.268817,12.9,33.76666667,7,955,40,220,80,0,5,2
