,CityName,TownName,VilCode,VilName,Megi,縣市行政區,household,maxWind,gust,life_period,center_lowest_pa,center_stronger_wind,strom_7_R,strom_10_R,warming_times,typhoon_1_size,typhoon_2_size
1107,高雄市,岡山區,6401900-024,福興里,0,高雄市岡山區,1057.242424,15,34.5,5,940,45,250,100,23,10,0
1108,高雄市,岡山區,6401900-025,本洲里,0,高雄市岡山區,1057.242424,15,34.5,5,940,45,250,100,23,10,0
1109,高雄市,岡山區,6401900-026,嘉興里,0,高雄市岡山區,1057.242424,15,34.5,5,940,45,250,100,23,10,0
1110,高雄市,岡山區,6401900-027,嘉峰里,0,高雄市岡山區,1057.242424,15,34.5,5,940,45,250,100,23,10,0
1111,高雄市,岡山區,6401900-028,華崗里,0,高雄市岡山區,1057.242424,15,34.5,5,940,45,250,100,23,10,0
1112,高雄市,岡山區,6401900-029,大莊里,0,高雄市岡山區,1057.242424,15,34.5,5,940,45,250,100,23,10,0
1113,高雄市,岡山區,6401900-030,協榮里,0,高雄市岡山區,1057.242424,15,34.5,5,940,45,250,100,23,10,0
1114,高雄市,岡山區,6401900-031,為隨里,0,高雄市岡山區,1057.242424,15,34.5,5,940,45,250,100,23,10,0
1115,高雄市,岡山區,6401900-032,壽峰里,0,高雄市岡山區,1057.242424,15,34.5,5,940,45,250,100,23,10,0
1116,高雄市,岡山區,6401900-033,仁義里,0,高雄市岡山區,1057.242424,15,34.5,5,940,45,250,100,23,10,0
1117,高雄市,橋頭區,6402000-001,橋頭里,0,高雄市橋頭區,794.5882353,15,34.5,5,940,45,250,100,23,10,0
1118,高雄市,橋頭區,6402000-002,橋南里,0,高雄市橋頭區,794.5882353,15,34.5,5,940,45,250,100,23,10,0
1119,高雄市,橋頭區,6402000-003,仕隆里,0,高雄市橋頭區,794.5882353,15,34.5,5,940,45,250,100,23,10,0
1120,高雄市,橋頭區,6402000-004,仕豐里,0,高雄市橋頭區,794.5882353,15,34.5,5,940,45,250,100,23,10,0
1121,高雄市,橋頭區,6402000-005,芋寮里,0,高雄市橋頭區,794.5882353,15,34.5,5,940,45,250,100,23,10,0
1122,高雄市,橋頭區,6402000-006,東林里,0,高雄市橋頭區,794.5882353,15,34.5,5,940,45,250,100,23,10,0
1123,高雄市,橋頭區,6402000-007,西林里,0,高雄市橋頭區,794.5882353,15,34.5,5,940,45,250,100,23,10,0
1124,高雄市,橋頭區,6402000-008,白樹里,0,高雄市橋頭區,794.5882353,15,34.5,5,940,45,250,100,23,10,0
1125,高雄市,橋頭區,6402000-009,筆秀里,0,高雄市橋頭區,794.5882353,15,34.5,5,940,45,250,100,23,10,0
1126,高雄市,橋頭區,6402000-010,新莊里,0,高雄市橋頭區,794.5882353,15,34.5,5,940,45,250,100,23,10,0
1127,高雄市,橋頭區,6402000-011,甲北里,0,高雄市橋頭區,794.5882353,15,34.5,5,940,45,250,100,23,10,0
1128,高雄市,橋頭區,6402000-012,甲南里,0,高雄市橋頭區,794.5882353,15,34.5,5,940,45,250,100,23,10,0
1129,高雄市,橋頭區,6402000-013,頂鹽里,0,高雄市橋頭區,794.5882353,15,34.5,5,940,45,250,100,23,10,0
1130,高雄市,橋頭區,6402000-014,中崎里,0,高雄市橋頭區,794.5882353,15,34.5,5,940,45,250,100,23,10,0
1131,高雄市,橋頭區,6402000-015,仕和里,0,高雄市橋頭區,794.5882353,15,34.5,5,940,45,250,100,23,10,0
1132,高雄市,橋頭區,6402000-016,德松里,0,高雄市橋頭區,794.5882353,15,34.5,5,940,45,250,100,23,10,0
1133,高雄市,橋頭區,6402000-017,三德里,0,高雄市橋頭區,794.5882353,15,34.5,5,940,45,250,100,23,10,0
1134,高雄市,燕巢區,6402100-001,尖山里,0,高雄市燕巢區,951.8181818,15,34.5,5,940,45,250,100,23,10,0
1135,高雄市,燕巢區,6402100-002,瓊林里,0,高雄市燕巢區,951.8181818,15,34.5,5,940,45,250,100,23,10,0
1136,高雄市,燕巢區,6402100-003,安招里,0,高雄市燕巢區,951.8181818,15,34.5,5,940,45,250,100,23,10,0
1137,高雄市,燕巢區,6402100-004,角宿里,0,高雄市燕巢區,951.8181818,15,34.5,5,940,45,250,100,23,10,0
1138,高雄市,燕巢區,6402100-005,鳳雄里,0,高雄市燕巢區,951.8181818,15,34.5,5,940,45,250,100,23,10,0
1139,高雄市,燕巢區,6402100-006,金山里,0,高雄市燕巢區,951.8181818,15,34.5,5,940,45,250,100,23,10,0
1140,高雄市,燕巢區,6402100-007,東燕里,0,高雄市燕巢區,951.8181818,15,34.5,5,940,45,250,100,23,10,0
1141,高雄市,燕巢區,6402100-008,南燕里,0,高雄市燕巢區,951.8181818,15,34.5,5,940,45,250,100,23,10,0
1142,高雄市,燕巢區,6402100-009,西燕里,0,高雄市燕巢區,951.8181818,15,34.5,5,940,45,250,100,23,10,0
1143,高雄市,燕巢區,6402100-010,橫山里,0,高雄市燕巢區,951.8181818,15,34.5,5,940,45,250,100,23,10,0
1144,高雄市,燕巢區,6402100-011,深水里,0,高雄市燕巢區,951.8181818,15,34.5,5,940,45,250,100,23,10,0
1145,高雄市,田寮區,6402200-001,鹿埔里,0,高雄市田寮區,329.8,15,34.5,5,940,45,250,100,23,10,0
1146,高雄市,田寮區,6402200-002,南安里,0,高雄市田寮區,329.8,15,34.5,5,940,45,250,100,23,10,0
1147,高雄市,田寮區,6402200-003,大同里,0,高雄市田寮區,329.8,15,34.5,5,940,45,250,100,23,10,0
1148,高雄市,田寮區,6402200-004,田寮里,0,高雄市田寮區,329.8,15,34.5,5,940,45,250,100,23,10,0
1149,高雄市,田寮區,6402200-005,七星里,0,高雄市田寮區,329.8,15,34.5,5,940,45,250,100,23,10,0
1150,高雄市,田寮區,6402200-006,崇德里,0,高雄市田寮區,329.8,15,34.5,5,940,45,250,100,23,10,0
1151,高雄市,田寮區,6402200-007,西德里,0,高雄市田寮區,329.8,15,34.5,5,940,45,250,100,23,10,0
1152,高雄市,田寮區,6402200-008,三和里,0,高雄市田寮區,329.8,15,34.5,5,940,45,250,100,23,10,0
1153,高雄市,田寮區,6402200-009,古亭里,0,高雄市田寮區,329.8,15,34.5,5,940,45,250,100,23,10,0
1154,高雄市,田寮區,6402200-010,新興里,0,高雄市田寮區,329.8,15,34.5,5,940,45,250,100,23,10,0
1155,高雄市,阿蓮區,6402300-001,石安里,0,高雄市阿蓮區,785.1666667,15,34.5,5,940,45,250,100,23,10,0
1156,高雄市,阿蓮區,6402300-002,中路里,0,高雄市阿蓮區,785.1666667,15,34.5,5,940,45,250,100,23,10,0
1157,高雄市,阿蓮區,6402300-003,<U+5CEF>山里,0,高雄市阿蓮區,785.1666667,15,34.5,5,940,45,250,100,23,10,0
1158,高雄市,阿蓮區,6402300-004,港後里,0,高雄市阿蓮區,785.1666667,15,34.5,5,940,45,250,100,23,10,0
1159,高雄市,阿蓮區,6402300-005,崗山里,0,高雄市阿蓮區,785.1666667,15,34.5,5,940,45,250,100,23,10,0
1160,高雄市,阿蓮區,6402300-006,阿蓮里,0,高雄市阿蓮區,785.1666667,15,34.5,5,940,45,250,100,23,10,0
1161,高雄市,阿蓮區,6402300-007,清蓮里,0,高雄市阿蓮區,785.1666667,15,34.5,5,940,45,250,100,23,10,0
1162,高雄市,阿蓮區,6402300-008,和蓮里,0,高雄市阿蓮區,785.1666667,15,34.5,5,940,45,250,100,23,10,0
1163,高雄市,阿蓮區,6402300-009,青旗里,0,高雄市阿蓮區,785.1666667,15,34.5,5,940,45,250,100,23,10,0
1164,高雄市,阿蓮區,6402300-010,復安里,0,高雄市阿蓮區,785.1666667,15,34.5,5,940,45,250,100,23,10,0
1165,高雄市,阿蓮區,6402300-011,玉庫里,0,高雄市阿蓮區,785.1666667,15,34.5,5,940,45,250,100,23,10,0
1166,高雄市,阿蓮區,6402300-012,南蓮里,0,高雄市阿蓮區,785.1666667,15,34.5,5,940,45,250,100,23,10,0
1167,高雄市,路竹區,6402400-001,竹滬里,0,高雄市路竹區,850,15,34.5,5,940,45,250,100,23,10,0
1168,高雄市,路竹區,6402400-002,頂寮里,0,高雄市路竹區,850,15,34.5,5,940,45,250,100,23,10,0
1169,高雄市,路竹區,6402400-003,新達里,0,高雄市路竹區,850,15,34.5,5,940,45,250,100,23,10,0
1170,高雄市,路竹區,6402400-004,後鄉里,0,高雄市路竹區,850,15,34.5,5,940,45,250,100,23,10,0
1171,高雄市,路竹區,6402400-005,北嶺里,0,高雄市路竹區,850,15,34.5,5,940,45,250,100,23,10,0
1172,高雄市,路竹區,6402400-006,社西里,0,高雄市路竹區,850,15,34.5,5,940,45,250,100,23,10,0
1173,高雄市,路竹區,6402400-007,甲北里,0,高雄市路竹區,850,15,34.5,5,940,45,250,100,23,10,0
1174,高雄市,路竹區,6402400-008,甲南里,0,高雄市路竹區,850,15,34.5,5,940,45,250,100,23,10,0
1175,高雄市,路竹區,6402400-009,下坑里,0,高雄市路竹區,850,15,34.5,5,940,45,250,100,23,10,0
1176,高雄市,路竹區,6402400-010,竹園里,0,高雄市路竹區,850,15,34.5,5,940,45,250,100,23,10,0
1177,高雄市,路竹區,6402400-011,竹東里,0,高雄市路竹區,850,15,34.5,5,940,45,250,100,23,10,0
1178,高雄市,路竹區,6402400-012,竹西里,0,高雄市路竹區,850,15,34.5,5,940,45,250,100,23,10,0
1179,高雄市,路竹區,6402400-013,文北里,0,高雄市路竹區,850,15,34.5,5,940,45,250,100,23,10,0
1180,高雄市,路竹區,6402400-014,文南里,0,高雄市路竹區,850,15,34.5,5,940,45,250,100,23,10,0
1181,高雄市,路竹區,6402400-015,三爺里,0,高雄市路竹區,850,15,34.5,5,940,45,250,100,23,10,0
1182,高雄市,路竹區,6402400-016,鴨寮里,0,高雄市路竹區,850,15,34.5,5,940,45,250,100,23,10,0
1183,高雄市,路竹區,6402400-017,社東里,0,高雄市路竹區,850,15,34.5,5,940,45,250,100,23,10,0
1184,高雄市,路竹區,6402400-018,社中里,0,高雄市路竹區,850,15,34.5,5,940,45,250,100,23,10,0
1185,高雄市,路竹區,6402400-019,竹南里,0,高雄市路竹區,850,15,34.5,5,940,45,250,100,23,10,0
1186,高雄市,路竹區,6402400-020,社南里,0,高雄市路竹區,850,15,34.5,5,940,45,250,100,23,10,0
1187,高雄市,湖內區,6402500-001,海山里,0,高雄市湖內區,767.2142857,15,34.5,5,940,45,250,100,23,10,0
1188,高雄市,湖內區,6402500-002,劉家里,0,高雄市湖內區,767.2142857,15,34.5,5,940,45,250,100,23,10,0
1189,高雄市,湖內區,6402500-003,太爺里,0,高雄市湖內區,767.2142857,15,34.5,5,940,45,250,100,23,10,0
1190,高雄市,湖內區,6402500-004,公<U+8218>里,0,高雄市湖內區,767.2142857,15,34.5,5,940,45,250,100,23,10,0
1191,高雄市,湖內區,6402500-005,葉厝里,0,高雄市湖內區,767.2142857,15,34.5,5,940,45,250,100,23,10,0
1192,高雄市,湖內區,6402500-006,大湖里,0,高雄市湖內區,767.2142857,15,34.5,5,940,45,250,100,23,10,0
1193,高雄市,湖內區,6402500-007,田尾里,0,高雄市湖內區,767.2142857,15,34.5,5,940,45,250,100,23,10,0
1194,高雄市,湖內區,6402500-008,湖內里,0,高雄市湖內區,767.2142857,15,34.5,5,940,45,250,100,23,10,0
1195,高雄市,湖內區,6402500-009,海埔里,0,高雄市湖內區,767.2142857,15,34.5,5,940,45,250,100,23,10,0
1196,高雄市,湖內區,6402500-010,文賢里,0,高雄市湖內區,767.2142857,15,34.5,5,940,45,250,100,23,10,0
1197,高雄市,湖內區,6402500-011,中賢里,0,高雄市湖內區,767.2142857,15,34.5,5,940,45,250,100,23,10,0
1198,高雄市,湖內區,6402500-012,逸賢里,0,高雄市湖內區,767.2142857,15,34.5,5,940,45,250,100,23,10,0
1199,高雄市,湖內區,6402500-013,忠興里,0,高雄市湖內區,767.2142857,15,34.5,5,940,45,250,100,23,10,0
1200,高雄市,湖內區,6402500-014,湖東里,0,高雄市湖內區,767.2142857,15,34.5,5,940,45,250,100,23,10,0
1201,高雄市,茄萣區,6402600-001,福德里,0,高雄市茄萣區,699.2666667,15,34.5,5,940,45,250,100,23,10,0
1202,高雄市,茄萣區,6402600-002,萬福里,0,高雄市茄萣區,699.2666667,15,34.5,5,940,45,250,100,23,10,0
1203,高雄市,茄萣區,6402600-003,白雲里,0,高雄市茄萣區,699.2666667,15,34.5,5,940,45,250,100,23,10,0
1204,高雄市,茄萣區,6402600-004,嘉賜里,0,高雄市茄萣區,699.2666667,15,34.5,5,940,45,250,100,23,10,0
1205,高雄市,茄萣區,6402600-005,嘉安里,0,高雄市茄萣區,699.2666667,15,34.5,5,940,45,250,100,23,10,0
1206,高雄市,茄萣區,6402600-006,嘉定里,0,高雄市茄萣區,699.2666667,15,34.5,5,940,45,250,100,23,10,0
1207,高雄市,茄萣區,6402600-007,保定里,0,高雄市茄萣區,699.2666667,15,34.5,5,940,45,250,100,23,10,0
1208,高雄市,茄萣區,6402600-008,光定里,0,高雄市茄萣區,699.2666667,15,34.5,5,940,45,250,100,23,10,0
1209,高雄市,茄萣區,6402600-009,大定里,0,高雄市茄萣區,699.2666667,15,34.5,5,940,45,250,100,23,10,0
1210,高雄市,茄萣區,6402600-010,吉定里,0,高雄市茄萣區,699.2666667,15,34.5,5,940,45,250,100,23,10,0
1211,高雄市,茄萣區,6402600-011,嘉樂里,0,高雄市茄萣區,699.2666667,15,34.5,5,940,45,250,100,23,10,0
1212,高雄市,茄萣區,6402600-012,嘉泰里,0,高雄市茄萣區,699.2666667,15,34.5,5,940,45,250,100,23,10,0
1213,高雄市,茄萣區,6402600-013,嘉福里,0,高雄市茄萣區,699.2666667,15,34.5,5,940,45,250,100,23,10,0
1214,高雄市,茄萣區,6402600-014,和協里,0,高雄市茄萣區,699.2666667,15,34.5,5,940,45,250,100,23,10,0
1215,高雄市,茄萣區,6402600-015,崎漏里,0,高雄市茄萣區,699.2666667,15,34.5,5,940,45,250,100,23,10,0
1216,高雄市,永安區,6402700-001,永安里,0,高雄市永安區,958.3333333,15,34.5,5,940,45,250,100,23,10,0
1217,高雄市,永安區,6402700-002,永華里,0,高雄市永安區,958.3333333,15,34.5,5,940,45,250,100,23,10,0
1218,高雄市,永安區,6402700-003,新港里,0,高雄市永安區,958.3333333,15,34.5,5,940,45,250,100,23,10,0
1219,高雄市,永安區,6402700-004,鹽田里,0,高雄市永安區,958.3333333,15,34.5,5,940,45,250,100,23,10,0
1220,高雄市,永安區,6402700-005,保寧里,0,高雄市永安區,958.3333333,15,34.5,5,940,45,250,100,23,10,0
1221,高雄市,永安區,6402700-006,維新里,0,高雄市永安區,958.3333333,15,34.5,5,940,45,250,100,23,10,0
1222,高雄市,彌陀區,6402800-001,光和里,0,高雄市彌陀區,565.6666667,15,34.5,5,940,45,250,100,23,10,0
1223,高雄市,彌陀區,6402800-002,彌靖里,0,高雄市彌陀區,565.6666667,15,34.5,5,940,45,250,100,23,10,0
1224,高雄市,彌陀區,6402800-003,彌仁里,0,高雄市彌陀區,565.6666667,15,34.5,5,940,45,250,100,23,10,0
1225,高雄市,彌陀區,6402800-004,彌壽里,0,高雄市彌陀區,565.6666667,15,34.5,5,940,45,250,100,23,10,0
1226,高雄市,彌陀區,6402800-005,彌陀里,0,高雄市彌陀區,565.6666667,15,34.5,5,940,45,250,100,23,10,0
1227,高雄市,彌陀區,6402800-006,舊港里,0,高雄市彌陀區,565.6666667,15,34.5,5,940,45,250,100,23,10,0
1228,高雄市,彌陀區,6402800-007,文安里,0,高雄市彌陀區,565.6666667,15,34.5,5,940,45,250,100,23,10,0
1229,高雄市,彌陀區,6402800-008,鹽埕里,0,高雄市彌陀區,565.6666667,15,34.5,5,940,45,250,100,23,10,0
1230,高雄市,彌陀區,6402800-009,過港里,0,高雄市彌陀區,565.6666667,15,34.5,5,940,45,250,100,23,10,0
1231,高雄市,彌陀區,6402800-010,海尾里,0,高雄市彌陀區,565.6666667,15,34.5,5,940,45,250,100,23,10,0
1232,高雄市,彌陀區,6402800-011,漯底里,0,高雄市彌陀區,565.6666667,15,34.5,5,940,45,250,100,23,10,0
1233,高雄市,彌陀區,6402800-012,南寮里,0,高雄市彌陀區,565.6666667,15,34.5,5,940,45,250,100,23,10,0
1234,高雄市,梓官區,6402900-001,梓信里,0,高雄市梓官區,839.6,15,34.5,5,940,45,250,100,23,10,0
1235,高雄市,梓官區,6402900-002,梓義里,0,高雄市梓官區,839.6,15,34.5,5,940,45,250,100,23,10,0
1236,高雄市,梓官區,6402900-003,梓和里,0,高雄市梓官區,839.6,15,34.5,5,940,45,250,100,23,10,0
1237,高雄市,梓官區,6402900-004,梓平里,0,高雄市梓官區,839.6,15,34.5,5,940,45,250,100,23,10,0
1238,高雄市,梓官區,6402900-005,中崙里,0,高雄市梓官區,839.6,15,34.5,5,940,45,250,100,23,10,0
1239,高雄市,梓官區,6402900-006,赤崁里,0,高雄市梓官區,839.6,15,34.5,5,940,45,250,100,23,10,0
1240,高雄市,梓官區,6402900-007,禮蚵里,0,高雄市梓官區,839.6,15,34.5,5,940,45,250,100,23,10,0
1241,高雄市,梓官區,6402900-008,智蚵里,0,高雄市梓官區,839.6,15,34.5,5,940,45,250,100,23,10,0
1242,高雄市,梓官區,6402900-009,信蚵里,0,高雄市梓官區,839.6,15,34.5,5,940,45,250,100,23,10,0
1243,高雄市,梓官區,6402900-010,同安里,0,高雄市梓官區,839.6,15,34.5,5,940,45,250,100,23,10,0
1244,高雄市,梓官區,6402900-011,大舍里,0,高雄市梓官區,839.6,15,34.5,5,940,45,250,100,23,10,0
1245,高雄市,梓官區,6402900-012,赤東里,0,高雄市梓官區,839.6,15,34.5,5,940,45,250,100,23,10,0
1246,高雄市,梓官區,6402900-013,赤西里,0,高雄市梓官區,839.6,15,34.5,5,940,45,250,100,23,10,0
1247,高雄市,梓官區,6402900-014,茄苳里,0,高雄市梓官區,839.6,15,34.5,5,940,45,250,100,23,10,0
1248,高雄市,梓官區,6402900-015,典寶里,0,高雄市梓官區,839.6,15,34.5,5,940,45,250,100,23,10,0
1249,高雄市,旗山區,6403000-001,太平里,0,高雄市旗山區,656.3333333,15,34.5,5,940,45,250,100,23,10,0
1250,高雄市,旗山區,6403000-002,大德里,0,高雄市旗山區,656.3333333,15,34.5,5,940,45,250,100,23,10,0
1251,高雄市,旗山區,6403000-003,湄洲里,0,高雄市旗山區,656.3333333,15,34.5,5,940,45,250,100,23,10,0
1252,高雄市,旗山區,6403000-004,圓富里,0,高雄市旗山區,656.3333333,15,34.5,5,940,45,250,100,23,10,0
1253,高雄市,旗山區,6403000-005,中正里,0,高雄市旗山區,656.3333333,15,34.5,5,940,45,250,100,23,10,0
1254,高雄市,旗山區,6403000-006,大林里,0,高雄市旗山區,656.3333333,15,34.5,5,940,45,250,100,23,10,0
1255,高雄市,旗山區,6403000-007,上洲里,0,高雄市旗山區,656.3333333,15,34.5,5,940,45,250,100,23,10,0
1256,高雄市,旗山區,6403000-008,新光里,0,高雄市旗山區,656.3333333,15,34.5,5,940,45,250,100,23,10,0
1257,高雄市,旗山區,6403000-009,南勝里,0,高雄市旗山區,656.3333333,15,34.5,5,940,45,250,100,23,10,0
1258,高雄市,旗山區,6403000-010,中寮里,0,高雄市旗山區,656.3333333,15,34.5,5,940,45,250,100,23,10,0
1259,高雄市,旗山區,6403000-011,東平里,0,高雄市旗山區,656.3333333,15,34.5,5,940,45,250,100,23,10,0
1260,高雄市,旗山區,6403000-012,東昌里,0,高雄市旗山區,656.3333333,15,34.5,5,940,45,250,100,23,10,0
1261,高雄市,旗山區,6403000-013,竹峰里,0,高雄市旗山區,656.3333333,15,34.5,5,940,45,250,100,23,10,0
1262,高雄市,旗山區,6403000-014,瑞吉里,0,高雄市旗山區,656.3333333,15,34.5,5,940,45,250,100,23,10,0
1263,高雄市,旗山區,6403000-015,永和里,0,高雄市旗山區,656.3333333,15,34.5,5,940,45,250,100,23,10,0
1264,高雄市,旗山區,6403000-016,三協里,0,高雄市旗山區,656.3333333,15,34.5,5,940,45,250,100,23,10,0
1265,高雄市,旗山區,6403000-017,鯤洲里,0,高雄市旗山區,656.3333333,15,34.5,5,940,45,250,100,23,10,0
1266,高雄市,旗山區,6403000-018,大山里,0,高雄市旗山區,656.3333333,15,34.5,5,940,45,250,100,23,10,0
1267,高雄市,旗山區,6403000-019,中洲里,0,高雄市旗山區,656.3333333,15,34.5,5,940,45,250,100,23,10,0
1268,高雄市,旗山區,6403000-020,南洲里,0,高雄市旗山區,656.3333333,15,34.5,5,940,45,250,100,23,10,0
1269,高雄市,旗山區,6403000-021,廣福里,0,高雄市旗山區,656.3333333,15,34.5,5,940,45,250,100,23,10,0
1270,高雄市,美濃區,6403100-001,福安里,0,高雄市美濃區,772.1578947,15,34.5,5,940,45,250,100,23,10,0
1271,高雄市,美濃區,6403100-002,合和里,0,高雄市美濃區,772.1578947,15,34.5,5,940,45,250,100,23,10,0
1272,高雄市,美濃區,6403100-003,祿興里,0,高雄市美濃區,772.1578947,15,34.5,5,940,45,250,100,23,10,0
1273,高雄市,美濃區,6403100-004,中壇里,0,高雄市美濃區,772.1578947,15,34.5,5,940,45,250,100,23,10,0
1274,高雄市,美濃區,6403100-005,德興里,0,高雄市美濃區,772.1578947,15,34.5,5,940,45,250,100,23,10,0
1275,高雄市,美濃區,6403100-006,龍山里,0,高雄市美濃區,772.1578947,15,34.5,5,940,45,250,100,23,10,0
1276,高雄市,美濃區,6403100-007,獅山里,0,高雄市美濃區,772.1578947,15,34.5,5,940,45,250,100,23,10,0
1277,高雄市,美濃區,6403100-008,龍肚里,0,高雄市美濃區,772.1578947,15,34.5,5,940,45,250,100,23,10,0
1278,高雄市,美濃區,6403100-009,廣德里,0,高雄市美濃區,772.1578947,15,34.5,5,940,45,250,100,23,10,0
1279,高雄市,美濃區,6403100-010,興隆里,0,高雄市美濃區,772.1578947,15,34.5,5,940,45,250,100,23,10,0
1280,高雄市,美濃區,6403100-011,中圳里,0,高雄市美濃區,772.1578947,15,34.5,5,940,45,250,100,23,10,0
1281,高雄市,美濃區,6403100-012,東門里,0,高雄市美濃區,772.1578947,15,34.5,5,940,45,250,100,23,10,0
1282,高雄市,美濃區,6403100-013,泰安里,0,高雄市美濃區,772.1578947,15,34.5,5,940,45,250,100,23,10,0
1283,高雄市,美濃區,6403100-014,瀰濃里,0,高雄市美濃區,772.1578947,15,34.5,5,940,45,250,100,23,10,0
1284,高雄市,美濃區,6403100-015,清水里,0,高雄市美濃區,772.1578947,15,34.5,5,940,45,250,100,23,10,0
1285,高雄市,美濃區,6403100-016,吉洋里,0,高雄市美濃區,772.1578947,15,34.5,5,940,45,250,100,23,10,0
1286,高雄市,美濃區,6403100-017,吉和里,0,高雄市美濃區,772.1578947,15,34.5,5,940,45,250,100,23,10,0
1287,高雄市,美濃區,6403100-018,吉東里,0,高雄市美濃區,772.1578947,15,34.5,5,940,45,250,100,23,10,0
1288,高雄市,美濃區,6403100-019,廣林里,0,高雄市美濃區,772.1578947,15,34.5,5,940,45,250,100,23,10,0
1289,高雄市,六龜區,6403200-001,新威里,0,高雄市六龜區,464,15,34.5,5,940,45,250,100,23,10,0
1290,高雄市,六龜區,6403200-002,新興里,0,高雄市六龜區,464,15,34.5,5,940,45,250,100,23,10,0
1291,高雄市,六龜區,6403200-003,新寮里,0,高雄市六龜區,464,15,34.5,5,940,45,250,100,23,10,0
1292,高雄市,六龜區,6403200-004,新發里,0,高雄市六龜區,464,15,34.5,5,940,45,250,100,23,10,0
1293,高雄市,六龜區,6403200-005,荖濃里,0,高雄市六龜區,464,15,34.5,5,940,45,250,100,23,10,0
1294,高雄市,六龜區,6403200-006,六龜里,0,高雄市六龜區,464,15,34.5,5,940,45,250,100,23,10,0
1295,高雄市,六龜區,6403200-007,義寶里,0,高雄市六龜區,464,15,34.5,5,940,45,250,100,23,10,0
1296,高雄市,六龜區,6403200-008,興龍里,0,高雄市六龜區,464,15,34.5,5,940,45,250,100,23,10,0
1297,高雄市,六龜區,6403200-009,中興里,0,高雄市六龜區,464,15,34.5,5,940,45,250,100,23,10,0
1298,高雄市,六龜區,6403200-010,寶來里,0,高雄市六龜區,464,15,34.5,5,940,45,250,100,23,10,0
1299,高雄市,六龜區,6403200-011,文武里,0,高雄市六龜區,464,15,34.5,5,940,45,250,100,23,10,0
1300,高雄市,六龜區,6403200-012,大津里,0,高雄市六龜區,464,15,34.5,5,940,45,250,100,23,10,0
1301,高雄市,甲仙區,6403300-001,東安里,0,高雄市甲仙區,334.5714286,15,34.5,5,940,45,250,100,23,10,0
1302,高雄市,甲仙區,6403300-002,西安里,0,高雄市甲仙區,334.5714286,15,34.5,5,940,45,250,100,23,10,0
1303,高雄市,甲仙區,6403300-003,和安里,0,高雄市甲仙區,334.5714286,15,34.5,5,940,45,250,100,23,10,0
1304,高雄市,甲仙區,6403300-004,大田里,0,高雄市甲仙區,334.5714286,15,34.5,5,940,45,250,100,23,10,0
1305,高雄市,甲仙區,6403300-005,寶隆里,0,高雄市甲仙區,334.5714286,15,34.5,5,940,45,250,100,23,10,0
1306,高雄市,甲仙區,6403300-006,關山里,0,高雄市甲仙區,334.5714286,15,34.5,5,940,45,250,100,23,10,0
1307,高雄市,甲仙區,6403300-007,小林里,0,高雄市甲仙區,334.5714286,15,34.5,5,940,45,250,100,23,10,0
1308,高雄市,杉林區,6403400-001,杉林里,0,高雄市杉林區,599.125,15,34.5,5,940,45,250,100,23,10,0
1309,高雄市,杉林區,6403400-002,木梓里,0,高雄市杉林區,599.125,15,34.5,5,940,45,250,100,23,10,0
1310,高雄市,杉林區,6403400-003,集來里,0,高雄市杉林區,599.125,15,34.5,5,940,45,250,100,23,10,0
1311,高雄市,杉林區,6403400-004,新庄里,0,高雄市杉林區,599.125,15,34.5,5,940,45,250,100,23,10,0
1312,高雄市,杉林區,6403400-005,上平里,0,高雄市杉林區,599.125,15,34.5,5,940,45,250,100,23,10,0
1313,高雄市,杉林區,6403400-006,月眉里,0,高雄市杉林區,599.125,15,34.5,5,940,45,250,100,23,10,0
1314,高雄市,杉林區,6403400-007,月美里,0,高雄市杉林區,599.125,15,34.5,5,940,45,250,100,23,10,0
1315,高雄市,杉林區,6403400-008,大愛里,0,高雄市杉林區,599.125,15,34.5,5,940,45,250,100,23,10,0
1316,高雄市,內門區,6403500-001,溝坪里,0,高雄市內門區,283.7222222,15,34.5,5,940,45,250,100,23,10,0
1317,高雄市,內門區,6403500-002,金竹里,0,高雄市內門區,283.7222222,15,34.5,5,940,45,250,100,23,10,0
1318,高雄市,內門區,6403500-003,永富里,0,高雄市內門區,283.7222222,15,34.5,5,940,45,250,100,23,10,0
1319,高雄市,內門區,6403500-004,永吉里,0,高雄市內門區,283.7222222,15,34.5,5,940,45,250,100,23,10,0
1320,高雄市,內門區,6403500-005,永興里,0,高雄市內門區,283.7222222,15,34.5,5,940,45,250,100,23,10,0
1321,高雄市,內門區,6403500-006,石坑里,0,高雄市內門區,283.7222222,15,34.5,5,940,45,250,100,23,10,0
1322,高雄市,內門區,6403500-007,內門里,0,高雄市內門區,283.7222222,15,34.5,5,940,45,250,100,23,10,0
1323,高雄市,內門區,6403500-008,內豊里,0,高雄市內門區,283.7222222,15,34.5,5,940,45,250,100,23,10,0
1324,高雄市,內門區,6403500-009,觀亭里,0,高雄市內門區,283.7222222,15,34.5,5,940,45,250,100,23,10,0
1325,高雄市,內門區,6403500-010,中埔里,0,高雄市內門區,283.7222222,15,34.5,5,940,45,250,100,23,10,0
1326,高雄市,內門區,6403500-011,內東里,0,高雄市內門區,283.7222222,15,34.5,5,940,45,250,100,23,10,0
1327,高雄市,內門區,6403500-012,內南里,0,高雄市內門區,283.7222222,15,34.5,5,940,45,250,100,23,10,0
